sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),date_dif_in_jail,c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,25 - 45,Caucasian,0,0,0,0,0,2013-10-07 04:35:01,2013-10-07 08:13:51,0.151967592595611,0,M,1,2,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2014-07-10 01:17:14,2014-07-11 09:05:24,1.32511574074306,1,F,1,2,Low,1
Female,25 - 45,Caucasian,0,0,0,1,-18,2014-12-08 03:24:55,2014-12-24 08:52:12,16.227280092593,16,M,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-03-12 05:14:38,2013-03-13 01:33:25,0.846377314817801,1,F,1,2,Low,0
Male,Less than 25,Caucasian,0,0,0,0,0,2014-04-29 01:11:15,2014-04-30 02:53:40,1.0711226851854,1,M,1,4,Low,1
Male,Less than 25,African-American,0,0,0,1,0,2013-01-31 04:44:02,2013-06-21 05:24:05,141.027812499997,141,F,0,7,Medium,0
Male,Greater than 45,Caucasian,0,0,0,3,-1,2013-10-10 06:42:01,2014-04-26 04:56:53,197.926990740736,198,F,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,4,-1,2014-12-11 05:07:17,2014-12-12 08:54:37,1.1578703703708,1,F,1,2,Low,1
Male,Greater than 45,African-American,0,0,0,8,-4,2014-10-24 07:26:34,2014-10-25 06:30:06,0.960787037030968,1,M,1,4,Low,1
Male,Less than 25,African-American,0,0,0,0,0,2013-03-12 04:10:28,2013-03-13 01:37:36,0.893842592588044,1,M,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,3,0,2013-11-06 04:37:08,2013-11-06 08:11:56,0.149166666662495,0,M,0,10,High,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-09-25 08:20:02,2013-10-28 10:14:25,33.0794328703705,33,F,0,1,Low,0
Male,25 - 45,Other,0,0,0,6,-1,2014-02-09 01:07:08,2014-02-10 03:16:11,1.08961805555737,1,F,1,4,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-09-29 07:16:56,2013-09-30 08:59:07,1.07096064814687,1,F,0,4,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-01-09 07:16:04,2014-01-11 03:32:05,1.84445601851621,2,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,17,-1,2013-05-11 12:13:17,2013-06-26 04:02:19,45.6590509259258,46,M,0,9,High,0
Male,Greater than 45,Caucasian,0,0,0,8,-1,2013-02-11 02:29:42,2013-02-12 08:09:17,1.23582175926276,1,F,1,5,Medium,1
Male,Greater than 45,Caucasian,0,0,0,2,-1,2013-11-14 08:28:37,2013-11-15 08:48:39,1.01391203703679,1,F,1,2,Low,1
Male,25 - 45,African-American,0,0,1,2,-1,2013-07-31 11:04:52,2013-09-09 07:20:30,39.8441898148158,40,F,1,9,High,1
Male,Greater than 45,African-American,1,0,0,16,-1,2013-11-22 07:56:56,2013-11-23 10:08:48,1.09157407407474,1,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-11-11 04:37:39,2014-11-12 09:13:09,1.19131944444962,1,F,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,3,-1,2014-05-15 08:47:49,2014-05-17 03:47:54,1.79172453703359,2,M,1,2,Low,1
Male,25 - 45,Asian,0,0,0,9,-1,2013-01-02 02:13:50,2013-02-08 01:06:38,36.9533333333311,37,F,1,8,High,0
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-04-19 11:58:23,2013-04-20 07:15:06,0.803275462960301,1,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-08-03 05:25:28,2013-08-04 01:49:16,0.849861111113569,1,F,0,1,Low,0
Female,Less than 25,African-American,0,1,0,1,-1,2014-11-19 10:04:05,2014-11-20 08:50:08,0.948645833334012,1,F,1,6,Medium,1
Male,Greater than 45,Asian,0,0,0,0,0,2013-09-23 02:20:40,2013-10-02 12:35:15,9.42679398148175,9,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,3,-1,2013-10-30 03:40:14,2013-12-07 01:53:45,37.9260532407425,38,M,0,3,Low,0
Male,Less than 25,Hispanic,0,0,0,0,-1,2013-03-29 07:01:27,2013-04-30 08:30:02,32.0615162037066,32,F,0,5,Medium,0
Female,Less than 25,Caucasian,0,0,0,0,0,2014-01-29 03:03:39,2014-01-29 07:47:54,0.197395833332848,0,M,0,3,Low,0
Male,25 - 45,African-American,0,0,0,3,-1,2013-02-19 03:34:37,2013-02-20 06:58:46,1.14177083333198,1,M,1,3,Low,1
Male,Less than 25,Caucasian,0,0,0,0,-1,2014-10-16 06:55:23,2014-10-17 08:00:15,1.0450462962981,1,F,1,5,Medium,1
Female,25 - 45,Caucasian,0,0,2,14,0,2013-08-04 03:14:06,2013-08-05 03:07:44,0.995578703703359,1,F,0,10,High,0
Male,25 - 45,Hispanic,0,0,0,1,-15,2013-10-03 04:03:00,2013-10-06 02:04:04,2.91740740741079,3,F,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-10-11 04:48:23,2013-10-12 07:46:26,1.12364583332965,1,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,3,-1,2014-09-21 02:28:25,2014-09-22 08:10:49,1.23777777777286,1,F,1,6,Medium,1
Male,Greater than 45,Caucasian,0,0,0,2,-1,2013-10-22 04:47:28,2013-11-07 09:55:20,16.2137962962952,16,M,0,3,Low,0
Male,25 - 45,African-American,0,0,0,6,-1,2014-02-24 10:38:25,2014-02-25 09:41:08,0.960219907407009,1,F,0,1,Low,0
Female,25 - 45,African-American,0,0,0,6,-1,2013-12-29 04:37:10,2014-01-01 07:59:30,3.14050925926131,3,F,1,6,Medium,1
Male,Less than 25,African-American,0,0,0,5,-1,2013-01-28 10:35:54,2013-02-04 05:37:08,6.79252314814949,7,F,1,9,High,1
Male,Greater than 45,Hispanic,0,0,0,0,-1,2013-08-26 12:54:03,2013-08-26 08:14:39,0.194027777775773,0,M,0,1,Low,0
Male,Greater than 45,Hispanic,0,0,0,1,-1,2013-03-05 08:37:31,2013-03-08 11:12:12,3.10741898147535,3,F,0,3,Low,0
Male,25 - 45,African-American,0,0,1,7,-1,2013-02-01 07:05:02,2013-02-03 02:50:02,1.82291666666424,2,F,0,10,High,0
Female,25 - 45,African-American,0,0,0,1,-1,2013-05-05 07:03:21,2013-05-06 09:22:37,1.0967129629571,1,M,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,0,0,2013-03-04 03:11:55,2013-03-05 02:25:38,0.96785879629897,1,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,1,-2,2013-12-14 06:08:44,2013-12-15 01:45:57,0.81751157407416,1,F,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-1,2013-05-11 06:12:53,2013-06-06 09:39:09,26.143240740741,26,M,1,7,Medium,1
Female,25 - 45,Caucasian,0,0,0,7,-1,2014-11-17 08:35:35,2014-11-25 09:30:34,8.03818287036847,8,F,1,6,Medium,1
Female,25 - 45,Other,0,0,0,0,-1,2014-01-01 07:04:41,2014-01-02 04:12:39,0.880532407405553,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2014-02-09 10:09:21,2014-02-11 06:47:33,1.85986111110833,2,M,0,3,Low,0
Female,25 - 45,Asian,0,0,0,1,-10,2013-11-04 10:25:43,2013-11-06 11:22:12,2.03922453703126,2,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,11,-1,2013-05-16 07:42:12,2013-05-18 04:29:30,1.866180555553,2,F,1,3,Low,1
Male,25 - 45,African-American,0,0,0,8,-1,2013-12-22 05:47:01,2013-12-23 08:30:29,1.11351851851941,1,M,1,7,Medium,0
Male,25 - 45,African-American,0,0,0,6,-1,2013-01-08 02:38:01,2013-01-10 03:49:51,2.04988425926422,2,F,1,7,Medium,1
Male,Greater than 45,African-American,0,0,0,0,-1,2013-10-01 08:09:05,2013-10-03 12:13:46,2.16991898148262,2,F,0,1,Low,0
Male,25 - 45,Hispanic,0,0,0,6,-24,2013-01-15 12:37:37,2013-02-08 11:34:26,23.9561226851802,24,F,1,5,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0,-6,2014-08-15 04:49:17,2014-08-16 02:20:01,0.896342592590372,1,M,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,1,-1,2014-10-31 06:09:53,2014-11-01 08:55:20,1.11489583333605,1,F,1,3,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-03-17 11:17:35,2014-03-20 03:27:00,2.67320601852407,3,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-1,2013-11-04 12:41:52,2013-11-08 04:57:49,3.67774305555213,4,F,0,3,Low,0
Female,25 - 45,African-American,0,1,0,11,-1,2013-02-06 07:46:23,2013-03-01 11:13:04,23.143530092595,23,F,1,9,High,1
Female,Less than 25,Other,0,0,0,0,-1,2013-03-17 11:48:46,2013-03-18 02:22:20,0.60664351851301,1,M,0,6,Medium,0
Male,Greater than 45,African-American,0,0,0,3,-1,2013-04-13 10:46:45,2013-04-19 08:34:22,5.9080671296324,6,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,8,-1,2013-08-01 07:39:02,2013-08-10 07:34:46,8.9970370370429,9,M,0,6,Medium,0
Female,25 - 45,Caucasian,0,0,0,3,-1,2013-04-11 11:29:38,2013-04-12 12:46:49,1.0535995370301,1,F,0,3,Low,0
Male,Less than 25,Hispanic,1,0,0,1,-1,2013-09-21 09:01:29,2013-11-15 09:37:13,55.0248148148166,55,F,1,8,High,1
Female,25 - 45,Caucasian,0,0,0,2,0,2013-02-07 02:12:15,2013-03-12 02:45:13,33.0228935185223,33,F,1,6,Medium,1
Male,25 - 45,African-American,1,0,0,10,-1,2014-06-25 06:52:09,2014-06-26 09:02:39,1.09062500000437,1,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,8,-1,2014-06-24 09:58:04,2014-06-25 08:17:37,0.930243055561732,1,M,1,6,Medium,1
Female,Less than 25,Caucasian,0,3,1,3,-1,2013-05-15 08:46:36,2013-05-16 08:50:20,1.00259259259474,1,M,1,7,Medium,1
Male,25 - 45,African-American,0,0,0,8,-1,2013-01-13 05:05:40,2013-01-27 09:09:14,14.1691435185203,14,F,1,5,Medium,0
Male,Less than 25,African-American,1,0,0,12,0,2014-10-06 02:59:38,2014-11-10 09:14:48,35.2605324074102,35,F,1,10,High,1
Male,25 - 45,African-American,0,8,2,12,-1,2013-03-19 04:16:36,2013-06-03 10:48:27,76.2721180555527,76,F,1,10,High,1
Female,Greater than 45,Caucasian,0,0,0,0,-1,2014-01-16 07:55:33,2014-01-17 01:26:59,0.730162037034461,1,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-01-27 01:38:16,2014-01-27 06:54:27,0.219571759254904,0,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-09-08 08:07:45,2013-09-11 08:26:49,3.01324074073636,3,F,0,4,Low,0
Male,25 - 45,Other,0,0,0,0,-1,2013-02-04 10:30:41,2013-02-06 08:54:44,1.93336805555737,2,F,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,6,-1,2013-09-25 04:05:03,2013-09-26 08:46:37,1.19553240740788,1,F,0,10,High,0
Male,25 - 45,African-American,0,0,0,15,-1,2013-05-17 09:20:47,2013-05-18 07:39:32,0.9296875,1,M,1,9,High,1
Female,Greater than 45,African-American,0,0,0,5,-1,2014-02-03 06:26:31,2014-02-05 01:44:53,1.80442129629955,2,F,0,6,Medium,0
Male,25 - 45,African-American,1,0,0,6,-1,2013-08-06 11:10:26,2013-08-07 08:38:20,0.894374999996217,1,F,1,7,Medium,1
Male,25 - 45,African-American,0,1,0,6,-8,2013-10-15 07:14:52,2013-10-17 05:10:33,1.9136689814768,2,M,0,5,Medium,0
Female,Less than 25,Caucasian,0,0,0,1,-1,2013-01-06 06:05:41,2013-01-07 01:30:24,0.808831018519413,1,F,0,6,Medium,0
Male,25 - 45,African-American,0,0,0,0,0,2013-10-25 03:07:46,2013-10-25 07:52:05,0.197442129625415,0,F,0,6,Medium,0
Male,Greater than 45,Other,0,0,0,6,-1,2014-04-11 06:18:15,2014-04-13 05:08:38,1.95165509259095,2,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,4,-1,2013-01-21 11:29:04,2013-01-22 09:38:34,0.923263888893416,1,F,1,9,High,0
Male,Less than 25,African-American,2,1,0,3,0,2014-07-18 02:10:30,2014-07-18 08:24:14,0.259537037039991,0,M,1,6,Medium,1
Male,25 - 45,Hispanic,0,0,0,6,-10,2013-03-22 11:19:03,2013-03-23 10:25:44,0.962974537033006,1,M,1,3,Low,1
Male,Greater than 45,African-American,0,0,0,4,-1,2013-05-05 04:15:11,2013-05-07 03:53:33,1.98497685184702,2,F,0,1,Low,0
Male,Less than 25,Hispanic,0,0,0,0,0,2014-12-15 05:40:47,2014-12-16 01:34:39,0.829074074070377,1,F,1,5,Medium,1
Male,25 - 45,Other,0,0,0,1,-1,2014-07-13 06:53:47,2014-09-19 07:37:16,68.0301967592604,68,F,1,4,Low,1
Female,25 - 45,African-American,0,0,0,13,-1,2014-06-12 01:49:23,2014-07-15 08:37:41,33.2835416666639,33,F,1,9,High,1
Male,Less than 25,African-American,0,0,0,1,0,2013-02-20 04:11:03,2013-02-21 02:12:04,0.917372685180453,1,F,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,10,-1,2014-10-13 07:48:15,2014-10-14 11:10:36,1.14052083333081,1,F,1,5,Medium,1
Male,25 - 45,Caucasian,0,0,3,10,0,2014-10-04 06:08:11,2014-10-05 02:46:08,0.859687500000291,1,M,1,8,High,1
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-05-28 12:08:40,2013-05-29 02:13:09,0.586446759254613,1,F,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,-1,2013-11-12 11:13:35,2013-11-13 01:03:30,0.576331018513883,1,M,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-05-16 11:28:32,2013-05-18 04:21:53,1.70371527777752,2,F,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-11-15 07:20:43,2013-11-17 02:45:00,1.8085300925959,2,F,1,7,Medium,1
Female,25 - 45,African-American,1,0,0,1,-1,2013-09-30 10:41:28,2013-10-01 07:40:06,0.874050925929623,1,M,1,4,Low,1
Male,25 - 45,Caucasian,1,0,1,9,-1,2013-04-02 08:03:59,2013-04-04 05:15:36,1.88306712963094,2,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-12-16 10:24:07,2013-12-17 01:08:11,0.613935185188893,1,F,0,4,Low,0
Female,25 - 45,Caucasian,0,0,0,1,-2,2013-07-27 02:28:39,2013-07-28 02:02:11,0.981620370374003,1,M,1,4,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-02-11 06:17:17,2013-02-12 08:09:43,1.07807870370743,1,F,1,3,Low,1
Female,Less than 25,African-American,0,0,0,0,-1,2013-10-09 09:17:03,2013-10-10 08:01:27,0.947499999994761,1,F,0,6,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-02-10 08:35:46,2013-04-19 10:22:54,68.0743981481428,68,F,1,8,High,1
Male,25 - 45,African-American,0,0,1,4,-1,2014-02-26 05:42:51,2014-08-15 03:57:35,169.926898148144,170,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,7,-1,2013-10-16 02:11:36,2013-10-17 07:39:15,1.22753472222394,1,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,5,0,2013-03-04 01:27:32,2013-03-04 08:33:14,0.295624999998836,0,F,1,6,Medium,1
Male,Greater than 45,Other,0,0,0,0,-1,2013-12-17 08:41:27,2013-12-24 10:49:15,7.08875000000262,7,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-04-19 07:16:54,2013-04-20 07:45:15,1.01968750000378,1,M,0,3,Low,0
Male,25 - 45,African-American,0,0,0,15,-1,2013-03-06 07:32:57,2013-06-08 07:25:08,93.9945717592636,94,F,1,10,High,1
Male,Greater than 45,Caucasian,0,0,0,5,-1,2013-04-01 10:51:38,2013-04-06 07:54:08,4.87673611111677,5,M,0,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,2,-1,2013-04-03 11:44:55,2013-05-30 08:03:33,56.8462731481413,57,M,0,3,Low,0
Male,Greater than 45,African-American,0,0,0,21,-1,2013-03-18 03:54:57,2014-06-10 06:16:29,449.098287037035,449,F,1,8,High,1
Male,Greater than 45,Asian,0,0,0,0,-2,2013-10-02 12:20:37,2013-10-04 12:06:04,1.98989583333605,2,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,3,0,2013-05-22 02:14:08,2013-05-22 07:31:59,0.220729166670935,0,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,1,0,2013-05-05 01:29:39,2013-05-06 07:57:31,1.26935185184993,1,M,0,4,Low,0
Male,25 - 45,Other,0,0,0,6,-1,2013-10-23 11:26:35,2013-10-26 03:38:57,2.67525462962658,3,F,1,1,Low,1
Male,25 - 45,Hispanic,1,0,1,7,-1,2013-01-08 03:12:14,2013-01-09 07:07:52,1.16363425926102,1,F,1,7,Medium,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-09-04 07:48:04,2013-09-06 08:35:11,2.03271990740905,2,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-02-21 09:36:26,2013-02-22 07:13:08,0.900486111109785,1,F,0,3,Low,0
Male,Less than 25,Hispanic,0,0,0,0,-1,2014-11-21 04:19:03,2014-12-16 09:09:48,25.2019097222219,25,F,1,6,Medium,1
Male,Less than 25,African-American,0,0,1,0,-2,2013-07-06 11:29:26,2013-07-07 07:24:04,0.82960648147855,1,F,1,3,Low,1
Male,25 - 45,African-American,0,0,0,7,0,2013-10-30 12:35:19,2013-12-04 01:03:57,34.5198842592581,35,F,1,10,High,1
Male,25 - 45,African-American,0,1,0,18,0,2014-09-15 05:14:37,2014-09-15 12:49:46,0.316076388888177,0,F,1,9,High,1
Male,Greater than 45,Hispanic,0,0,0,0,-1,2014-03-05 09:38:47,2014-03-06 05:42:23,0.835833333330811,1,M,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,16,0,2013-04-16 01:11:08,2013-05-21 06:38:16,35.2271759259238,35,F,1,9,High,1
Male,Less than 25,African-American,0,0,0,0,-1,2014-09-22 08:28:34,2014-09-23 02:17:43,0.742465277777228,1,F,1,4,Low,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-02-10 07:02:08,2013-02-11 10:55:14,1.16187499999796,1,F,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-1,2013-04-07 10:41:28,2013-04-10 07:27:04,2.86499999999796,3,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-11-13 11:57:15,2014-11-14 01:49:54,0.578229166669189,1,F,1,3,Low,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-10-05 12:18:21,2013-10-07 08:17:22,1.83265046295855,2,M,0,2,Low,0
Male,Less than 25,Hispanic,0,0,0,3,0,2013-02-13 02:30:53,2013-02-16 08:31:34,3.25047453703155,3,F,1,7,Medium,1
Male,25 - 45,African-American,0,0,0,7,-1,2013-09-25 01:18:58,2013-10-13 04:17:21,18.1238773148143,18,F,0,6,Medium,0
Female,Less than 25,African-American,0,0,0,0,-2,2013-07-24 10:44:57,2013-07-25 08:44:12,0.916145833340124,1,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-04-16 04:51:29,2013-04-20 05:57:46,4.04603009259154,4,F,0,7,Medium,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-10-19 10:50:50,2013-10-20 02:20:06,0.645324074073869,1,F,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,0,2013-11-26 03:42:42,2013-11-27 01:18:05,0.899571759262471,1,M,0,7,Medium,0
Female,25 - 45,Caucasian,0,0,1,2,-1,2014-05-03 05:18:43,2014-05-04 08:13:29,1.12136574074248,1,F,1,8,High,1
Male,25 - 45,African-American,0,0,1,0,0,2013-03-10 12:16:08,2013-03-10 07:11:00,0.211898148147156,0,F,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,1,-1,2013-01-23 02:18:57,2013-01-23 09:23:04,0.294525462959427,0,F,1,8,High,1
Male,Greater than 45,African-American,0,0,0,16,0,2014-06-01 02:19:30,2014-06-13 05:48:59,12.1454745370356,12,M,1,5,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-02-19 09:53:34,2013-02-20 06:33:27,0.861030092593865,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,7,-1,2013-04-27 01:39:04,2013-05-04 05:37:11,7.16535879629373,7,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,18,0,2014-05-14 01:36:38,2014-05-15 04:54:01,1.13707175925811,1,M,1,9,High,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-09-26 02:13:08,2014-10-29 10:16:27,33.3356365740692,33,F,1,8,High,1
Male,Less than 25,African-American,0,0,0,1,-1,2013-10-07 09:18:48,2013-10-08 02:16:44,0.7068981481425,1,F,0,2,Low,0
Male,Less than 25,Other,0,0,0,0,-1,2013-10-31 01:35:14,2013-11-02 01:53:18,2.01254629629693,2,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,7,-1,2013-12-22 09:32:59,2013-12-23 01:56:25,0.682939814818383,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,12,-1,2014-08-11 04:08:41,2014-08-14 05:26:07,3.05377314814541,3,F,1,10,High,1
Male,25 - 45,Hispanic,0,0,0,3,-6,2014-01-03 05:18:54,2014-01-05 08:02:37,2.11369212962745,2,M,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,6,-1,2013-05-01 09:47:42,2013-05-02 04:48:43,0.792372685180453,1,F,0,4,Low,0
Male,25 - 45,Other,0,0,0,13,-1,2013-08-06 03:52:47,2013-08-07 08:20:36,1.18598379629839,1,F,1,9,High,1
Male,25 - 45,Caucasian,0,0,0,3,0,2013-03-30 01:04:10,2013-03-30 08:35:32,0.313449074077653,0,M,1,3,Low,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-05-28 05:17:39,2013-06-28 12:05:32,31.2832523148172,31,M,0,3,Low,0
Male,Less than 25,Hispanic,0,0,1,0,-1,2014-06-28 09:31:46,2014-06-29 09:24:34,0.995000000002619,1,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,3,-1,2013-01-27 04:36:41,2013-04-18 02:31:15,80.9128935185145,81,M,0,3,Low,0
Male,25 - 45,African-American,0,0,0,1,0,2014-03-11 05:37:31,2014-03-11 08:37:39,0.125092592592409,0,F,0,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,2,-1,2014-02-02 08:57:44,2014-02-10 08:22:26,7.97548611110688,8,F,0,1,Low,0
Male,Less than 25,Hispanic,0,0,0,1,-19,2014-02-03 11:06:13,2014-02-21 10:12:11,17.9624768518552,18,F,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,1,-3,2013-08-31 09:04:51,2013-09-01 02:06:30,0.709479166667734,1,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-04-06 09:06:58,2013-04-10 05:44:03,3.85908564814599,4,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,0,0,2014-03-10 04:22:06,2014-03-12 11:18:43,2.28931712963094,2,F,0,4,Low,0
Male,25 - 45,African-American,0,0,0,6,-1,2014-09-21 05:10:54,2014-09-26 09:57:45,5.19920138889574,5,M,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-08-18 11:38:41,2013-08-19 06:55:15,0.803171296291112,1,F,0,1,Low,0
Male,25 - 45,African-American,0,1,1,4,-1,2013-11-26 04:45:54,2013-11-28 02:49:13,1.91896990741225,2,F,1,4,Low,1
Male,Less than 25,African-American,0,0,0,2,-1,2014-07-12 07:12:05,2014-07-13 07:49:13,1.0257870370333,1,F,1,4,Low,1
Male,25 - 45,African-American,0,0,0,7,-1,2013-02-14 11:53:15,2013-02-15 07:41:03,0.824861111104838,1,F,1,10,High,1
Female,25 - 45,Caucasian,0,0,0,0,0,2013-12-22 02:30:37,2013-12-24 05:27:12,2.12262731481314,2,M,1,7,Medium,1
Female,25 - 45,Caucasian,0,0,0,5,-29,2013-10-20 11:26:38,2013-10-25 01:43:47,4.59524305555533,5,F,1,2,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-11-22 08:30:44,2013-11-23 10:09:46,1.06877314814483,1,F,0,4,Low,0
Male,25 - 45,Caucasian,0,1,0,15,-1,2014-02-10 11:36:28,2014-02-11 12:32:43,1.0390625,1,F,0,7,Medium,0
Male,Greater than 45,African-American,0,0,0,4,-1,2014-03-05 12:53:40,2014-03-06 08:44:05,0.826678240737238,1,F,1,4,Low,1
Female,25 - 45,African-American,0,0,0,4,-1,2013-10-19 07:52:55,2013-10-20 08:37:47,1.03115740740759,1,F,0,5,Medium,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2013-10-19 08:06:27,2013-10-20 02:37:24,0.771493055552128,1,M,1,3,Low,1
Female,Greater than 45,African-American,0,0,0,7,-1,2014-07-31 07:26:17,2014-08-01 02:08:55,0.779606481482915,1,F,1,9,High,1
Male,25 - 45,Caucasian,0,0,0,3,-1,2013-04-07 05:57:47,2013-12-05 05:48:25,241.99349537037,242,F,0,8,High,0
Male,25 - 45,African-American,0,0,0,8,-1,2013-02-13 06:27:07,2013-02-14 08:49:30,1.09887731481285,1,M,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,7,-1,2013-09-17 11:57:21,2013-09-20 07:48:48,2.8273958333375,3,F,1,10,High,1
Female,25 - 45,Caucasian,0,0,0,0,0,2013-03-22 12:00:37,2013-03-26 09:46:03,3.90655092593079,4,M,0,2,Low,0
Male,Less than 25,Caucasian,0,0,3,0,0,2014-01-26 05:38:03,2014-01-27 01:29:53,0.827662037037953,1,F,1,3,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-01-17 01:22:02,2013-03-08 04:39:17,50.1369791666657,50,F,1,7,Medium,1
Male,25 - 45,African-American,0,0,1,14,-1,2014-06-05 08:04:06,2014-06-07 04:23:25,1.84674768518744,2,F,1,10,High,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-03-18 11:22:54,2013-03-19 06:38:59,0.802835648144537,1,M,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-1,2013-04-09 03:27:18,2013-04-15 07:43:36,6.17798611111357,6,F,1,6,Medium,1
Male,Less than 25,African-American,0,0,0,2,-1,2014-07-15 03:10:16,2014-07-17 05:54:46,2.1142361111124,2,M,1,9,High,1
Female,Less than 25,Other,0,0,0,1,-1,2014-03-01 08:06:39,2014-03-02 08:12:02,1.00373842592671,1,M,0,4,Low,0
Male,25 - 45,African-American,0,0,0,0,0,2013-04-10 04:22:08,2013-04-11 05:07:05,1.03121527777694,1,M,0,2,Low,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2014-01-06 04:11:19,2014-01-08 10:45:03,2.27342592592322,2,F,0,3,Low,0
Female,25 - 45,African-American,0,0,0,1,-1,2013-12-14 05:59:59,2013-12-15 09:13:09,1.13414351852407,1,F,0,2,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-05-21 02:29:44,2014-05-22 01:55:58,0.976550925930496,1,M,1,3,Low,1
Male,Less than 25,African-American,0,0,1,1,0,2014-07-27 02:11:39,2014-07-28 02:07:59,0.997453703705105,1,F,1,10,High,1
